guidename,runtime,obs,df,sig,assymmetry,i,time,loss 
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2010,1575815917.4104836,4.377989398110603
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2020,1575815917.5082219,4.825806076234383
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2030,1575815917.6109476,4.3105475434982505
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2040,1575815917.7086859,6.369915671711394
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2050,1575815917.8044298,6.701393202575607
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2060,1575815917.9021685,4.373880530766882
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2070,1575815918.0028992,6.026589055484335
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2080,1575815918.0996404,4.948020830444228
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2090,1575815918.197379,4.3196418201840885
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2100,1575815918.2961154,6.526257695640612
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2110,1575815918.394851,6.8128242215241785
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2120,1575815918.499571,6.714164411857599
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2130,1575815918.5973096,7.200090795808318
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2140,1575815918.6920557,4.798168154465856
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2150,1575815918.785806,4.1875082359639695
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2160,1575815918.8815498,7.881522665343124
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2170,1575815918.9772928,6.487511349638097
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2180,1575815919.0750322,5.531114164738162
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2190,1575815919.1707761,4.1612838288070755
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2200,1575815919.2645257,6.189739118905205
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2210,1575815919.3622642,5.960753604943736
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2220,1575815919.4570103,6.637668790761625
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2230,1575815919.5537515,3.755764402585667
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2240,1575815919.6504927,5.7011716402363515
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2250,1575815919.747234,5.9655832818795655
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2260,1575815919.8439758,5.367261237292274
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2270,1575815919.9397194,6.7867816025878716
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2280,1575815920.0364609,4.4334611422827646
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2290,1575815920.1341994,5.9717641913489965
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2300,1575815920.2309403,5.197461385720829
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2310,1575815920.3306737,5.044142470008509
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2320,1575815920.4274154,4.863040498187583
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2330,1575815920.526151,5.736525042670438
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2340,1575815920.6208982,4.335342404873697
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2350,1575815920.717639,4.130958209719944
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2360,1575815920.8163753,4.0814197988467384
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2370,1575815920.9200978,4.081203343616373
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2380,1575815921.0198307,6.4088349939455
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2390,1575815921.116572,5.185261429563868
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2400,1575815921.2123168,4.32099222208491
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2410,1575815921.311052,4.1437517438551446
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2420,1575815921.407794,5.851214256045133
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2430,1575815921.504535,4.786042502066554
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2440,1575815921.6012764,6.465024682059202
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2450,1575815921.6990147,4.9222665572213025
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2460,1575815921.793761,5.5553228381039155
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2470,1575815921.8895056,6.391763766759258
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2480,1575815921.987244,4.161830138246418
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2490,1575815922.0829878,5.730394025769522
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2500,1575815922.179729,4.5813216278058455
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2510,1575815922.276471,5.476489091552977
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2520,1575815922.3672273,5.46066390765044
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2530,1575815922.4599795,5.313304576221613
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2540,1575815922.5557232,5.0563630059747116
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2550,1575815922.653462,4.405109829931574
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2560,1575815922.7492063,6.692302722101285
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2570,1575815922.8459477,6.997874396101563
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2580,1575815922.9426885,5.659590813821293
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2590,1575815923.0404274,5.311273211055175
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2600,1575815923.1371682,5.904552989876214
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2610,1575815923.2369013,6.1245033810266865
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2620,1575815923.333643,4.374240580519581
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2630,1575815923.4273925,5.688929430888207
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2640,1575815923.5251307,6.7812917200886975
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2650,1575815923.623867,4.788726810147775
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2660,1575815923.7196107,4.118253281789295
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2670,1575815923.81336,5.546730706881791
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2680,1575815923.907109,5.429771705172969
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2690,1575815924.0028532,4.6031550914257195
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2700,1575815924.0995948,4.65956708911915
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2710,1575815924.1973336,3.930374209673964
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2720,1575815924.296069,4.282912604770344
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2730,1575815924.390816,5.760928120326
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2740,1575815924.4875572,7.173508073292005
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2750,1575815924.5842986,4.210939224948463
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2760,1575815924.6810396,4.917534226398656
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2770,1575815924.7787778,5.48243338718701
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2780,1575815924.87552,8.193892064001247
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2790,1575815924.973258,5.570068781572419
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2800,1575815925.0699992,4.9618670342018625
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2810,1575815925.1697326,5.861882225035383
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2820,1575815925.265476,8.583323214086368
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2830,1575815925.3612206,5.934368279251428
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2840,1575815925.4579623,5.391740753688797
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2850,1575815925.556698,4.792402252091215
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2860,1575815925.6594229,5.17780600954329
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2870,1575815925.7541702,4.9753114395761635
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2880,1575815925.8499136,5.493054648854162
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2890,1575815925.947652,6.443083887562838
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2900,1575815926.0483828,6.1947679965322235
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2910,1575815926.1541007,4.707469230643424
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2920,1575815926.2518387,5.812245353665003
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2930,1575815926.347582,5.1988957254624575
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2940,1575815926.4403346,6.0532875555978265
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2950,1575815926.536079,3.98413327768759
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2960,1575815926.6268363,6.625690909689938
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2970,1575815926.7195878,4.2989720189066025
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2980,1575815926.8113425,5.3390356255177815
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,2990,1575815926.9040942,6.980885508913422
laplace,1575815898.0397613,tensor(7.),tensor(2.),tensor(0.4000),2.0,3000,1575815926.9968462,6.007568785878985
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,0,1575816038.7380893,148.6389944257851
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,10,1575816038.7650168,111.83696592755783
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,20,1575816038.7899501,35.92052796693484
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,30,1575816038.809898,6.036820712558567
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,40,1575816038.8328354,6.329967162017021
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,50,1575816038.8517852,7.396807166228982
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,60,1575816038.8707345,9.558811403022627
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,70,1575816038.8906806,7.857710004949813
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,80,1575816038.90963,10.156604464353451
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,90,1575816038.9285793,7.782146921124841
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,100,1575816038.9465313,6.760227597428333
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,110,1575816038.9684737,6.835802260275321
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,120,1575816038.987422,7.473078090999617
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,130,1575816039.006371,4.351401545802323
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,140,1575816039.0253205,7.400122886749553
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,150,1575816039.04427,7.17592747666255
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,160,1575816039.0632195,9.35939780158613
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,170,1575816039.0831668,8.487097436291378
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,180,1575816039.1041095,7.828253377391127
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,190,1575816039.125054,7.2638166874516585
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,200,1575816039.1450005,9.157706210474787
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,210,1575816039.166943,5.65930741243724
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,220,1575816039.1868887,6.830592943747549
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,230,1575816039.206836,6.4775792963240075
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,240,1575816039.2257855,6.118265680191963
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,250,1575816039.2437365,6.651008039232364
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,260,1575816039.2636833,7.871171478664183
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,270,1575816039.2836316,6.999382786711735
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,280,1575816039.3025806,5.611003836861692
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,290,1575816039.321529,5.134982597065189
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,300,1575816039.3414752,7.082728989363186
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,310,1575816039.3634167,7.055643656357429
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,320,1575816039.3863552,5.957020240838411
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,330,1575816039.405305,6.547704268962992
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,340,1575816039.4242535,6.325664232537809
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,350,1575816039.4442005,6.867053473831357
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,360,1575816039.4631498,6.895856697667859
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,370,1575816039.483097,7.14151203978301
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,380,1575816039.5030448,7.962595225380365
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,390,1575816039.521993,6.303566182215352
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,400,1575816039.5409424,7.687951511461109
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,410,1575816039.5638804,7.14813760074614
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,420,1575816039.58682,6.773376401422985
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,430,1575816039.607763,6.4373342084864795
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,440,1575816039.6267126,5.2535960543147
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,450,1575816039.645661,6.535185095904947
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,460,1575816039.664611,6.762479626792489
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,470,1575816039.6825643,9.348021602589357
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,480,1575816039.701512,8.404245404702996
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,490,1575816039.7204618,6.695777010329897
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,500,1575816039.739412,6.921213392692443
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,510,1575816039.7593586,8.302930114008603
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,520,1575816039.778307,6.618436021352573
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,530,1575816039.7982533,6.4641721157466545
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,540,1575816039.8182006,11.02351113481831
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,550,1575816039.8371496,7.336386208151833
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,560,1575816039.8570971,6.567176093986042
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,570,1575816039.8770437,6.454567965282097
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,580,1575816039.8959925,7.083203273484724
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,590,1575816039.915939,7.964701250402823
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,600,1575816039.9348884,7.042957321701761
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,610,1575816039.9598215,5.300782743066606
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,620,1575816039.9807653,6.300581109471247
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,630,1575816040.0007124,7.264267661261972
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,640,1575816040.0206585,5.935588424014153
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,650,1575816040.0406055,6.286225512722865
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,660,1575816040.060552,7.449237441307787
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,670,1575816040.0785038,7.477038248941733
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,680,1575816040.0974534,7.768021667927282
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,690,1575816040.115405,7.220108753005328
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,700,1575816040.1343555,7.120502756505553
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,710,1575816040.1592877,9.920565808931888
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,720,1575816040.184221,7.358652945748343
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,730,1575816040.20716,7.006438374908874
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,740,1575816040.2350855,6.9880719997781435
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,750,1575816040.2630107,3.894627926612162
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,760,1575816040.289939,7.162721672011013
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,770,1575816040.3178637,7.00777506115959
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,780,1575816040.345789,7.638151771191403
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,790,1575816040.3737142,9.993299251771859
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,800,1575816040.399646,8.401549086162818
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,810,1575816040.4265738,7.475680461585653
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,820,1575816040.4505093,6.539972996243358
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,830,1575816040.4804287,6.761011301112784
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,840,1575816040.5033681,6.692030783060844
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,850,1575816040.5263069,7.037855896473941
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,860,1575816040.5522373,6.515971324627774
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,870,1575816040.5751753,8.06220270482832
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,880,1575816040.6011062,6.73876127099712
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,890,1575816040.6300287,7.162899345015452
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,900,1575816040.6559594,8.362430232663035
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,910,1575816040.6848829,8.62092589214903
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,920,1575816040.7128081,6.958099264320686
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,930,1575816040.7407327,14.213691541161
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,940,1575816040.7666647,7.530628153192696
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,950,1575816040.7925947,5.720606787721424
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,960,1575816040.8145356,8.917848237481898
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,970,1575816040.8404667,5.650843896514123
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,980,1575816040.863406,6.578501027952177
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,990,1575816040.8943229,9.607324449094259
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1000,1575816040.923246,6.464439267896916
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1010,1575816040.9541624,7.123787324495057
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1020,1575816040.9790964,7.70374588751928
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1030,1575816041.0060232,7.0386665556008685
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1040,1575816041.0309567,11.092864638176623
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1050,1575816041.0588832,7.558977740571224
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1060,1575816041.0888026,7.39247748484951
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1070,1575816041.118723,7.28214266463292
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1080,1575816041.148642,5.95622289310362
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1090,1575816041.1785624,4.8511366153971
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1100,1575816041.2044933,5.8147537137701715
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1110,1575816041.2364078,7.352817705004242
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1120,1575816041.2673244,5.893973630799543
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1130,1575816041.2912605,6.3951646179337445
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1140,1575816041.3171916,7.672591926493375
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1150,1575816041.3441193,6.264842641576639
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1160,1575816041.371047,8.300376956384198
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1170,1575816041.3949838,8.68119736360193
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1180,1575816041.4199166,6.543090300277264
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1190,1575816041.4488394,7.440603219948812
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1200,1575816041.4787595,5.410761001223037
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1210,1575816041.5106742,7.318567288300517
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1220,1575816041.5316188,6.610849622432393
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1230,1575816041.55356,7.481616509272744
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1240,1575816041.5824826,10.827704114112061
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1250,1575816041.6114058,7.020765116954357
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1260,1575816041.641325,7.2703931769795735
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1270,1575816041.6712441,5.704227066208292
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1280,1575816041.6931863,6.291090651245668
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1290,1575816041.7161248,8.917527813389345
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1300,1575816041.7400603,8.560199946400012
meanfield,1575816038.7340999,tensor(7.),tensor(2.),tensor(0.4000),2.0,1310,1575816041.7689834,8.550565686096434
